# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
exon-XM_012197533.1-1	GENE_exon-XM_012197533.1-1	rna-XM_012197533.1	protein_coding	0	1	3	21	0	0	0	0	0	0	0	11	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	10
exon-XM_012197534.1-1	GENE_exon-XM_012197534.1-1	rna-XM_012197534.1	protein_coding	0	1	3	21	0	0	0	0	0	0	0	11	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	10
exon-XM_012197535.1-1	GENE_exon-XM_012197535.1-1	rna-XM_012197535.1	protein_coding	0	2	1	21	1	0	0	0	0	0	0	8	0	0	3	1	0	0	0	0	1	0	0	0	0	0	1	10
exon-XM_012197536.1-1	GENE_exon-XM_012197536.1-1	rna-XM_012197536.1	protein_coding	0	6	1	25	2	0	2	0	0	0	0	13	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	8
exon-XM_012197537.1-1	GENE_exon-XM_012197537.1-1	rna-XM_012197537.1	protein_coding	0	0	0	15	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012197538.1-1	GENE_exon-XM_012197538.1-1	rna-XM_012197538.1	protein_coding	0	0	0	15	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012197539.1-1	GENE_exon-XM_012197539.1-1	rna-XM_012197539.1	protein_coding	0	2	5	26	0	0	0	0	0	0	0	18	0	0	1	5	0	0	0	0	0	0	0	0	0	0	2	7
exon-XM_012197540.1-1	GENE_exon-XM_012197540.1-1	rna-XM_012197540.1	protein_coding	0	0	0	35	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
exon-XM_012197541.1-1	GENE_exon-XM_012197541.1-1	rna-XM_012197541.1	protein_coding	0	0	1	22	2	0	1	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
exon-XM_012197542.1-1	GENE_exon-XM_012197542.1-1	rna-XM_012197542.1	protein_coding	0	3	1	16	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	7
exon-XM_012197543.1-1	GENE_exon-XM_012197543.1-1	rna-XM_012197543.1	protein_coding	1	0	0	23	0	0	1	0	0	0	0	6	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	16
exon-XM_012197544.1-1	GENE_exon-XM_012197544.1-1	rna-XM_012197544.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012197545.1-1	GENE_exon-XM_012197545.1-1	rna-XM_012197545.1	protein_coding	0	0	1	42	0	0	0	0	0	0	0	18	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	22
exon-XM_012197546.1-1	GENE_exon-XM_012197546.1-1	rna-XM_012197546.1	protein_coding	0	2	7	56	0	0	2	0	0	0	0	30	0	0	4	7	0	0	0	0	3	0	0	0	0	0	1	21
exon-XM_012197547.1-1	GENE_exon-XM_012197547.1-1	rna-XM_012197547.1	protein_coding	0	8	2	64	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	59
exon-XM_012197548.1-1	GENE_exon-XM_012197548.1-1	rna-XM_012197548.1	protein_coding	4	1	14	197	0	0	1	0	1	0	0	128	4	0	1	16	0	0	0	0	0	0	0	1	0	0	1	67
exon-XM_012197549.1-1	GENE_exon-XM_012197549.1-1	rna-XM_012197549.1	protein_coding	4	2	14	197	0	1	2	0	1	0	0	128	4	0	0	16	0	0	0	0	0	0	0	1	0	0	1	67
exon-XM_012197550.1-1	GENE_exon-XM_012197550.1-1	rna-XM_012197550.1	protein_coding	0	5	5	81	0	0	0	0	0	0	0	74	0	0	2	5	0	0	0	0	0	0	0	0	0	0	5	5
exon-XM_012197551.1-1	GENE_exon-XM_012197551.1-1	rna-XM_012197551.1	protein_coding	0	0	0	22	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16
exon-XM_012197552.1-1	GENE_exon-XM_012197552.1-1	rna-XM_012197552.1	protein_coding	0	1	0	69	0	0	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	38
exon-XM_012197553.1-1	GENE_exon-XM_012197553.1-1	rna-XM_012197553.1	protein_coding	0	0	4	29	5	0	2	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12
exon-XM_012197554.1-1	GENE_exon-XM_012197554.1-1	rna-XM_012197554.1	protein_coding	1	1	0	26	0	0	6	0	0	0	0	11	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	9
exon-XM_012197555.1-1	GENE_exon-XM_012197555.1-1	rna-XM_012197555.1	protein_coding	0	1	1	26	0	0	0	0	0	0	0	9	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	16
exon-XM_012197556.1-1	GENE_exon-XM_012197556.1-1	rna-XM_012197556.1	protein_coding	0	2	2	16	2	2	2	0	0	0	0	6	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	6
exon-XM_012197557.1-1	GENE_exon-XM_012197557.1-1	rna-XM_012197557.1	protein_coding	0	0	0	28	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012197558.1-1	GENE_exon-XM_012197558.1-1	rna-XM_012197558.1	protein_coding	0	0	1	10	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012197559.1-1	GENE_exon-XM_012197559.1-1	rna-XM_012197559.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
exon-XM_012197560.1-1	GENE_exon-XM_012197560.1-1	rna-XM_012197560.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	21	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	35
exon-XM_012197561.1-1	GENE_exon-XM_012197561.1-1	rna-XM_012197561.1	protein_coding	0	19	10	75	4	0	0	1	0	0	0	44	0	0	16	9	0	0	0	0	4	0	0	0	0	0	15	15
exon-XM_012197562.1-1	GENE_exon-XM_012197562.1-1	rna-XM_012197562.1	protein_coding	0	0	0	249	0	0	0	0	0	0	0	146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	102
exon-XM_012197563.1-1	GENE_exon-XM_012197563.1-1	rna-XM_012197563.1	protein_coding	0	14	8	279	25	3	11	0	0	0	0	38	0	0	13	8	0	0	0	0	2	0	0	0	0	0	9	194
exon-XM_012197564.1-1	GENE_exon-XM_012197564.1-1	rna-XM_012197564.1	protein_coding	0	1	0	144	3	0	1	0	0	0	0	113	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	24
exon-XM_012197565.1-1	GENE_exon-XM_012197565.1-1	rna-XM_012197565.1	protein_coding	0	3	6	84	1	0	6	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	70
exon-XM_012197566.1-1	GENE_exon-XM_012197566.1-1	rna-XM_012197566.1	protein_coding	0	1	0	34	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26
exon-XM_012197567.1-1	GENE_exon-XM_012197567.1-1	rna-XM_012197567.1	protein_coding	0	1	1	18	0	0	0	0	0	0	0	11	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012197568.1-1	GENE_exon-XM_012197568.1-1	rna-XM_012197568.1	protein_coding	0	3	1	15	1	0	0	0	0	0	0	11	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	3
exon-XM_012197569.1-1	GENE_exon-XM_012197569.1-1	rna-XM_012197569.1	protein_coding	2	1	1	36	0	0	0	0	0	0	0	21	1	0	1	1	0	0	0	0	2	0	0	1	0	0	1	14
exon-XM_012197570.1-1	GENE_exon-XM_012197570.1-1	rna-XM_012197570.1	protein_coding	0	3	0	28	5	0	1	0	0	0	0	7	0	0	6	0	0	0	0	0	1	0	0	0	0	0	2	10
exon-XM_012197571.1-1	GENE_exon-XM_012197571.1-1	rna-XM_012197571.1	protein_coding	1	0	0	26	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21
exon-XM_012197572.1-1	GENE_exon-XM_012197572.1-1	rna-XM_012197572.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197573.1-1	GENE_exon-XM_012197573.1-1	rna-XM_012197573.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197574.1-1	GENE_exon-XM_012197574.1-1	rna-XM_012197574.1	protein_coding	0	0	1	6	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012197575.1-1	GENE_exon-XM_012197575.1-1	rna-XM_012197575.1	protein_coding	0	0	0	11	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197576.1-1	GENE_exon-XM_012197576.1-1	rna-XM_012197576.1	protein_coding	0	2	1	8	0	0	0	0	0	0	0	5	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	3
exon-XM_012197577.1-1	GENE_exon-XM_012197577.1-1	rna-XM_012197577.1	protein_coding	0	0	1	12	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012197578.1-1	GENE_exon-XM_012197578.1-1	rna-XM_012197578.1	protein_coding	0	1	1	14	0	0	4	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012197579.1-1	GENE_exon-XM_012197579.1-1	rna-XM_012197579.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_012197580.1-1	GENE_exon-XM_012197580.1-1	rna-XM_012197580.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012197581.1-1	GENE_exon-XM_012197581.1-1	rna-XM_012197581.1	protein_coding	0	2	3	42	1	0	0	0	0	0	0	35	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	5
exon-XM_012197582.1-1	GENE_exon-XM_012197582.1-1	rna-XM_012197582.1	protein_coding	0	4	0	50	2	0	3	0	0	0	0	6	0	0	6	0	0	0	0	0	1	0	0	0	0	0	4	33
exon-XM_012197583.1-1	GENE_exon-XM_012197583.1-1	rna-XM_012197583.1	protein_coding	0	2	2	50	0	0	0	0	0	0	0	37	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	11
exon-XM_012197584.1-1	GENE_exon-XM_012197584.1-1	rna-XM_012197584.1	protein_coding	0	0	0	13	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_012197585.1-1	GENE_exon-XM_012197585.1-1	rna-XM_012197585.1	protein_coding	0	1	0	12	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012197586.1-1	GENE_exon-XM_012197586.1-1	rna-XM_012197586.1	protein_coding	0	1	1	8	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4
exon-XM_012197587.1-1	GENE_exon-XM_012197587.1-1	rna-XM_012197587.1	protein_coding	0	1	1	16	0	0	1	0	0	0	0	9	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	4
exon-XM_012197588.1-1	GENE_exon-XM_012197588.1-1	rna-XM_012197588.1	protein_coding	0	1	1	286	2	0	1	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	278
exon-XM_012197589.1-1	GENE_exon-XM_012197589.1-1	rna-XM_012197589.1	protein_coding	0	0	0	47	0	0	1	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
exon-XM_012197590.1-1	GENE_exon-XM_012197590.1-1	rna-XM_012197590.1	protein_coding	0	1	1	26	2	0	0	0	0	0	0	18	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	6
exon-XM_012197591.1-1	GENE_exon-XM_012197591.1-1	rna-XM_012197591.1	protein_coding	0	5	5	58	0	1	3	0	0	1	0	42	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	13
exon-XM_012197592.1-1	GENE_exon-XM_012197592.1-1	rna-XM_012197592.1	protein_coding	0	6	1	62	3	0	1	0	0	0	0	22	0	0	5	1	0	0	0	0	1	0	0	0	0	0	5	32
exon-XM_012197593.1-1	GENE_exon-XM_012197593.1-1	rna-XM_012197593.1	protein_coding	0	4	3	68	0	0	3	0	0	0	0	28	0	0	4	3	0	0	0	0	1	0	0	0	0	0	3	34
exon-XM_012197594.1-1	GENE_exon-XM_012197594.1-1	rna-XM_012197594.1	protein_coding	0	8	5	41	1	0	2	0	1	0	0	29	0	0	4	4	0	0	0	0	1	0	0	0	0	0	7	6
exon-XM_012197595.1-1	GENE_exon-XM_012197595.1-1	rna-XM_012197595.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012197596.1-1	GENE_exon-XM_012197596.1-1	rna-XM_012197596.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012197597.1-1	GENE_exon-XM_012197597.1-1	rna-XM_012197597.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012197598.1-1	GENE_exon-XM_012197598.1-1	rna-XM_012197598.1	protein_coding	0	1	0	13	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	9
exon-XM_012197599.1-1	GENE_exon-XM_012197599.1-1	rna-XM_012197599.1	protein_coding	0	0	0	15	5	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197600.1-1	GENE_exon-XM_012197600.1-1	rna-XM_012197600.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012197601.1-1	GENE_exon-XM_012197601.1-1	rna-XM_012197601.1	protein_coding	0	1	1	37	0	0	0	0	0	0	0	30	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012197602.1-1	GENE_exon-XM_012197602.1-1	rna-XM_012197602.1	protein_coding	0	0	0	35	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
exon-XM_012197603.1-1	GENE_exon-XM_012197603.1-1	rna-XM_012197603.1	protein_coding	0	0	0	49	0	0	2	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
exon-XM_012197604.1-1	GENE_exon-XM_012197604.1-1	rna-XM_012197604.1	protein_coding	0	1	0	56	0	0	2	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24
exon-XM_012197605.1-1	GENE_exon-XM_012197605.1-1	rna-XM_012197605.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012197606.1-1	GENE_exon-XM_012197606.1-1	rna-XM_012197606.1	protein_coding	0	1	2	32	0	0	1	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	27
exon-XM_012197607.1-1	GENE_exon-XM_012197607.1-1	rna-XM_012197607.1	protein_coding	0	0	1	31	0	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012197608.1-1	GENE_exon-XM_012197608.1-1	rna-XM_012197608.1	protein_coding	0	1	1	17	0	0	1	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012197609.1-1	GENE_exon-XM_012197609.1-1	rna-XM_012197609.1	protein_coding	0	2	1	18	1	0	1	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	12
exon-XM_012197610.1-1	GENE_exon-XM_012197610.1-1	rna-XM_012197610.1	protein_coding	0	0	0	7	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197611.1-1	GENE_exon-XM_012197611.1-1	rna-XM_012197611.1	protein_coding	0	0	2	6	0	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
exon-XM_012197612.1-1	GENE_exon-XM_012197612.1-1	rna-XM_012197612.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197613.1-1	GENE_exon-XM_012197613.1-1	rna-XM_012197613.1	protein_coding	0	2	2	13	0	0	1	0	0	0	0	5	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	6
exon-XM_012197614.1-1	GENE_exon-XM_012197614.1-1	rna-XM_012197614.1	protein_coding	2	0	1	32	0	0	1	0	0	0	0	24	1	0	3	1	0	0	1	0	1	0	0	0	0	0	0	5
exon-XM_012197615.1-1	GENE_exon-XM_012197615.1-1	rna-XM_012197615.1	protein_coding	0	1	2	38	0	0	0	1	0	0	0	28	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	9
exon-XM_012197616.1-1	GENE_exon-XM_012197616.1-1	rna-XM_012197616.1	protein_coding	1	6	5	31	0	0	0	0	0	0	0	5	1	0	10	6	0	0	0	0	1	0	0	0	0	0	5	17
exon-XM_012197617.1-1	GENE_exon-XM_012197617.1-1	rna-XM_012197617.1	protein_coding	0	0	1	36	1	0	0	0	0	0	0	28	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	5
exon-XM_012197618.1-1	GENE_exon-XM_012197618.1-1	rna-XM_012197618.1	protein_coding	0	1	1	15	0	0	0	0	0	0	0	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	7
exon-XM_012197619.1-1	GENE_exon-XM_012197619.1-1	rna-XM_012197619.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
exon-XM_012197620.1-1	GENE_exon-XM_012197620.1-1	rna-XM_012197620.1	protein_coding	0	2	0	29	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22
exon-XM_012197621.1-1	GENE_exon-XM_012197621.1-1	rna-XM_012197621.1	protein_coding	0	2	2	30	1	1	5	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	6
exon-XM_012197622.1-1	GENE_exon-XM_012197622.1-1	rna-XM_012197622.1	protein_coding	0	1	1	33	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	16
exon-XM_012197623.1-1	GENE_exon-XM_012197623.1-1	rna-XM_012197623.1	protein_coding	0	2	1	29	0	0	1	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	16
exon-XM_012197624.1-1	GENE_exon-XM_012197624.1-1	rna-XM_012197624.1	protein_coding	0	5	8	29	0	0	1	0	0	0	0	14	0	0	2	8	0	0	0	0	0	0	0	0	0	0	5	12
exon-XM_012197625.1-1	GENE_exon-XM_012197625.1-1	rna-XM_012197625.1	protein_coding	0	0	0	33	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
exon-XM_012197626.1-1	GENE_exon-XM_012197626.1-1	rna-XM_012197626.1	protein_coding	0	0	0	32	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
exon-XM_012197627.1-1	GENE_exon-XM_012197627.1-1	rna-XM_012197627.1	protein_coding	0	3	3	48	2	0	1	0	0	0	0	13	0	0	5	3	0	0	0	0	0	0	0	0	0	0	3	27
exon-XM_012197628.1-1	GENE_exon-XM_012197628.1-1	rna-XM_012197628.1	protein_coding	0	2	1	71	18	0	0	0	0	0	0	38	0	0	6	1	0	0	0	0	1	0	0	0	0	0	1	10
exon-XM_012197629.1-1	GENE_exon-XM_012197629.1-1	rna-XM_012197629.1	protein_coding	0	7	5	87	1	0	1	0	0	0	0	41	0	0	4	5	0	0	0	0	1	0	0	0	0	0	6	41
exon-XM_012197630.1-1	GENE_exon-XM_012197630.1-1	rna-XM_012197630.1	protein_coding	1	7	3	76	0	0	0	0	0	0	0	29	1	0	8	3	0	0	0	0	3	0	0	0	0	0	5	41
exon-XM_012197631.1-1	GENE_exon-XM_012197631.1-1	rna-XM_012197631.1	protein_coding	1	15	5	85	1	0	1	0	0	0	0	38	0	0	20	5	0	0	0	0	1	1	0	0	0	0	14	26
exon-XM_012197632.1-1	GENE_exon-XM_012197632.1-1	rna-XM_012197632.1	protein_coding	0	1	1	19	0	0	0	0	0	0	0	13	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	6
exon-XM_012197633.1-1	GENE_exon-XM_012197633.1-1	rna-XM_012197633.1	protein_coding	1	1	0	9	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
exon-XM_012197634.1-1	GENE_exon-XM_012197634.1-1	rna-XM_012197634.1	protein_coding	0	6	5	16	0	0	2	0	0	0	0	2	0	0	3	5	0	0	0	0	1	0	0	0	0	0	5	10
exon-XM_012197635.1-1	GENE_exon-XM_012197635.1-1	rna-XM_012197635.1	protein_coding	0	1	5	22	0	0	1	0	0	1	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	16
exon-XM_012197636.1-1	GENE_exon-XM_012197636.1-1	rna-XM_012197636.1	protein_coding	0	1	2	36	0	0	1	0	0	0	0	22	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	12
exon-XM_012197637.1-1	GENE_exon-XM_012197637.1-1	rna-XM_012197637.1	protein_coding	0	6	7	40	5	0	0	0	0	0	0	27	0	0	4	7	0	0	0	0	2	0	0	0	0	0	4	5
exon-XM_012197638.1-1	GENE_exon-XM_012197638.1-1	rna-XM_012197638.1	protein_coding	0	2	5	51	4	0	3	0	0	0	0	16	0	0	4	5	0	0	0	0	0	0	0	0	0	0	2	24
exon-XM_012197639.1-1	GENE_exon-XM_012197639.1-1	rna-XM_012197639.1	protein_coding	0	8	1	47	1	0	1	0	0	0	0	17	0	0	4	1	0	0	0	0	1	0	0	0	0	0	7	25
exon-XM_012197640.1-1	GENE_exon-XM_012197640.1-1	rna-XM_012197640.1	protein_coding	2	9	6	29	1	0	1	1	0	0	0	10	0	0	3	5	0	0	0	0	2	0	0	1	1	0	7	16
exon-XM_012197641.1-1	GENE_exon-XM_012197641.1-1	rna-XM_012197641.1	protein_coding	0	1	4	43	4	0	0	0	0	0	0	26	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	11
exon-XM_012197642.1-1	GENE_exon-XM_012197642.1-1	rna-XM_012197642.1	protein_coding	0	5	4	47	0	0	1	0	0	0	0	20	0	0	3	4	0	0	0	0	0	0	0	0	0	0	5	23
exon-XM_012197643.1-1	GENE_exon-XM_012197643.1-1	rna-XM_012197643.1	protein_coding	1	4	1	42	0	0	1	0	0	0	0	10	0	0	3	1	0	0	0	0	0	0	0	1	0	0	4	28
exon-XM_012197644.1-1	GENE_exon-XM_012197644.1-1	rna-XM_012197644.1	protein_coding	0	7	13	39	0	0	0	0	1	1	0	21	0	0	1	11	0	0	0	0	1	0	0	0	0	0	7	17
exon-XM_012197645.1-1	GENE_exon-XM_012197645.1-1	rna-XM_012197645.1	protein_coding	0	3	0	38	3	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	1	0	0	0	0	0	2	21
exon-XM_012197646.1-1	GENE_exon-XM_012197646.1-1	rna-XM_012197646.1	protein_coding	0	0	2	25	1	0	1	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16
exon-XM_012197647.1-1	GENE_exon-XM_012197647.1-1	rna-XM_012197647.1	protein_coding	0	0	0	12	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012197648.1-1	GENE_exon-XM_012197648.1-1	rna-XM_012197648.1	protein_coding	1	2	0	8	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4
exon-XM_012197649.1-1	GENE_exon-XM_012197649.1-1	rna-XM_012197649.1	protein_coding	0	1	0	7	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3
exon-XM_012197650.1-1	GENE_exon-XM_012197650.1-1	rna-XM_012197650.1	protein_coding	0	2	1	6	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4
exon-XM_012197651.1-1	GENE_exon-XM_012197651.1-1	rna-XM_012197651.1	protein_coding	0	1	1	33	0	0	0	0	0	0	0	31	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1
exon-XM_012197652.1-1	GENE_exon-XM_012197652.1-1	rna-XM_012197652.1	protein_coding	0	3	1	62	12	0	2	0	0	0	0	8	0	0	2	1	0	0	0	0	1	0	0	0	0	0	2	38
exon-XM_012197653.1-1	GENE_exon-XM_012197653.1-1	rna-XM_012197653.1	protein_coding	0	4	3	64	0	0	2	0	0	0	0	39	0	0	2	3	0	0	0	0	1	0	0	0	0	0	3	22
exon-XM_012197654.1-1	GENE_exon-XM_012197654.1-1	rna-XM_012197654.1	protein_coding	0	6	15	58	3	0	2	2	0	0	1	15	0	0	7	13	0	0	0	0	0	0	0	0	0	0	6	31
exon-XM_012197655.1-1	GENE_exon-XM_012197655.1-1	rna-XM_012197655.1	protein_coding	0	6	5	49	0	0	0	0	0	0	0	13	0	0	1	5	0	0	0	0	0	0	0	0	0	0	6	35
exon-XM_012197656.1-1	GENE_exon-XM_012197656.1-1	rna-XM_012197656.1	protein_coding	0	0	2	22	0	0	0	0	0	0	0	13	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	8
exon-XM_012197657.1-1	GENE_exon-XM_012197657.1-1	rna-XM_012197657.1	protein_coding	0	1	4	11	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	8
exon-XM_012197658.1-1	GENE_exon-XM_012197658.1-1	rna-XM_012197658.1	protein_coding	0	1	0	55	3	1	1	0	0	0	0	46	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
exon-XM_012197659.1-1	GENE_exon-XM_012197659.1-1	rna-XM_012197659.1	protein_coding	0	10	13	38	0	0	0	0	0	0	0	7	0	0	4	13	0	0	0	0	1	0	0	0	0	0	9	28
